-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.2803649902344
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.2804870605469
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.28045654296875
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.2805480957031
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.2805480957031 
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.28076171875
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.28082275390625
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.28094482421875
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.28106689453125
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.2810363769531
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.2809753417969
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.2809753417969
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.28106689453125
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.2811279296875
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.2811279296875
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.28106689453125
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.2808532714844
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.28094482421875
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.2809753417969
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.28094482421875
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.2808532714844
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.28094482421875
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.28094482421875
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.28082275390625
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.2807922363281
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.28070068359375
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.28070068359375
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.28082275390625
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.2808532714844
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.2809143066406
-23.03652572631836, -45.51048278808594, 582.8626708984375, 258.2733154296875
-23.03652572631836, -45.5104866027832, 582.8626708984375, 258.1305847167969
-23.036531448364258, -45.510494232177734, 582.8638916015625, 253.75640869140625
-23.036535263061523, -45.510498046875, 582.8641967773438, 251.86080932617188
-23.036540985107422, -45.51050567626953, 582.86474609375, 250.28353881835938
-23.036548614501953, -45.51051330566406, 582.8649291992188, 249.5529022216797
-23.036556243896484, -45.51052474975586, 582.8668823242188, 249.50228881835938
-23.036577224731445, -45.51054763793945, 582.8662719726562, 251.6883544921875
-23.036588668823242, -45.51056671142578, 582.8623046875, 252.8007354736328
-23.0366153717041, -45.51060485839844, 582.85693359375, 254.43077087402344
-23.036632537841797, -45.51062774658203, 582.857666015625, 256.33697509765625
-23.036663055419922, -45.51068115234375, 582.8678588867188, 260.5389099121094
-23.036680221557617, -45.510711669921875, 582.8682861328125, 262.3836669921875
-23.03671646118164, -45.510780334472656, 582.8658447265625, 263.5635681152344
-23.03673553466797, -45.51081848144531, 582.8670043945312, 263.04443359375
-23.03677749633789, -45.510902404785156, 582.8648681640625, 260.74725341796875
-23.036802291870117, -45.510948181152344, 582.8594970703125, 259.2830810546875
-23.036828994750977, -45.51099395751953, 582.8579711914062, 258.2359619140625
-23.036890029907227, -45.51109313964844, 582.8903198242188, 258.34912109375
-23.03692054748535, -45.51114273071289, 582.8905029296875, 258.99041748046875
-23.0369873046875, -45.51125717163086, 582.890625, 261.191162109375
-23.037019729614258, -45.51131820678711, 582.8892822265625, 262.388671875
-23.03708839416504, -45.51144790649414, 582.8754272460938, 264.10595703125
-23.037155151367188, -45.5115852355957, 582.8717651367188, 265.52484130859375
-23.037187576293945, -45.51165771484375, 582.8739624023438, 266.1553955078125
-23.03722381591797, -45.51173400878906, 582.88720703125, 266.4608459472656
-23.03729248046875, -45.51188659667969, 582.892333984375, 265.7760314941406
-23.037328720092773, -45.511966705322266, 582.8781127929688, 265.229248046875
-23.037405014038086, -45.51213073730469, 582.8814697265625, 263.9295349121094
-23.037445068359375, -45.51221466064453, 582.8744506835938, 263.1199035644531
-23.03753089904785, -45.51238250732422, 582.8843994140625, 260.5093994140625
-23.037578582763672, -45.51247024536133, 582.8853759765625, 258.86151123046875
-23.037677764892578, -45.51264190673828, 582.879150390625, 256.9897155761719
-23.03773307800293, -45.51272964477539, 582.891357421875, 256.4700927734375
-23.037843704223633, -45.512901306152344, 582.8920288085938, 255.29827880859375
-23.03790283203125, -45.51298904418945, 582.8882446289062, 254.37979125976562
-23.0379638671875, -45.51307678222656, 582.8928833007812, 253.35186767578125
-23.0380916595459, -45.51325225830078, 582.8989868164062, 251.5176239013672
-23.038158416748047, -45.51333999633789, 582.8981323242188, 250.82081604003906
-23.038299560546875, -45.513519287109375, 582.8968505859375, 249.67987060546875
-23.038372039794922, -45.51361083984375, 582.8965454101562, 249.43267822265625
-23.03852081298828, -45.513790130615234, 582.8861694335938, 247.1074981689453
-23.038597106933594, -45.513877868652344, 582.8849487304688, 245.47268676757812
-23.03875732421875, -45.51405334472656, 582.9052734375, 246.53643798828125
-23.038841247558594, -45.51414108276367, 582.909912109375, 247.59078979492188
-23.03900718688965, -45.51432418823242, 582.895263671875, 247.73455810546875
-23.039091110229492, -45.5144157409668, 582.9054565429688, 247.17864990234375
-23.039264678955078, -45.51460647583008, 582.8884887695312, 246.6831512451172
